100 5 [30, 30, 30, 30, 30]
{228.5192, 361.6795, 390.3064, 196.2611, 272.6794, 184.4651, 59.9641, 153.5425, 130.4255, 403.2397, 199.2800, 358.7276, 322.6110, 103.0607, 501.3536, 161.3919, 169.0157, 149.9752, 296.1190, 120.1969, 443.3522, 169.7383, 375.5789, 322.0301, 214.8847, 351.6205, 282.3006, 304.2763, 242.3765, 205.1526, 260.5218, 373.6572, 239.1387, 256.2988, 339.8513, 119.9814, 447.7631, 500.6377, 87.5951, 189.9004, 261.1651, 429.9584, 305.8318, 146.2676, 396.7819, 116.7445, 276.1057, 335.1468, 278.6341, 119.7083, 209.7803, 94.5526, 334.4461, 140.6070, 156.3181, 305.0451, 258.7724, 409.2995, 225.6039, 432.7453, 32.6850, 486.9647, 233.5532, 0.0000, 176.7214, 73.4878, 9.9086, 240.0339, 127.5867, 483.1088, 124.6773, 314.4200, 106.4201, 389.6829, 403.5056, 151.4646, 282.7263, 354.0633, 79.8512, 195.3746, 194.9934, 381.8117, 363.4409, 241.4498, 191.4027, 175.1127, 146.2020, 337.6479, 228.7104, 270.5199, 418.8602, 218.6081, 460.1120, 484.2882, 222.4413, 222.6538, 325.2668, 264.7539, 127.1361, 262.7570, 349.9885}
{107.9052, 303.1914, 304.8906, 24.2302, 106.9417, 11.9911, 162.6769, 118.3623, 50.9796, 334.4022, 176.9879, 298.4975, 146.6275, 205.1512, 402.2175, 161.6825, 113.4394, 29.0328, 260.9408, 263.9129, 267.1034, 6.9831, 208.2346, 251.2268, 84.8038, 182.0868, 106.0465, 264.6188, 71.3693, 30.2766, 337.3917, 242.5112, 139.4923, 174.0974, 186.9029, 189.7618, 274.7621, 420.4697, 91.9881, 131.2752, 124.3554, 258.4995, 132.1464, 43.1111, 274.0485, 214.9704, 166.3353, 163.1249, 217.2090, 57.6166, 212.9259, 85.8119, 258.4616, 164.3703, 86.9843, 139.3968, 82.7106, 298.2543, 49.5172, 286.3297, 149.0771, 429.1166, 141.3122, 176.7214, 0.0000, 115.2611, 167.8496, 150.8094, 223.2423, 307.1067, 75.5387, 140.3001, 116.9590, 248.0585, 261.5722, 63.0707, 259.2403, 186.0906, 195.4922, 204.2750, 37.4760, 213.1380, 233.6532, 271.2085, 264.8047, 162.0538, 32.1691, 264.0013, 166.8488, 98.0210, 275.6340, 208.0408, 285.8292, 320.3182, 53.5194, 219.2359, 157.8573, 243.5585, 186.8135, 261.8780, 218.2313}
{193.7046, 359.8430, 377.9306, 137.9875, 219.8203, 125.2708, 48.1770, 142.3041, 80.8089, 398.2422, 140.3231, 356.0714, 256.2467, 97.3173, 485.0059, 105.3492, 152.1966, 93.7979, 301.2730, 187.6178, 380.9287, 108.5762, 304.1551, 313.6153, 141.6155, 296.8583, 220.5611, 307.9818, 174.1094, 140.3733, 308.7799, 340.4237, 167.0482, 239.5478, 295.1619, 154.0444, 390.0070, 492.6614, 52.1879, 175.7878, 187.7106, 373.7151, 237.5831, 77.7154, 367.9504, 164.4751, 249.0948, 265.6623, 271.9794, 59.1735, 224.9422, 56.9110, 324.3480, 90.9573, 129.6631, 252.6649, 193.4080, 386.0753, 161.0665, 392.7044, 61.1021, 488.2757, 162.0727, 73.4878, 115.2611, 0.0000, 63.5794, 219.0940, 175.3779, 421.1584, 92.2304, 255.5412, 101.6160, 351.6070, 365.4672, 113.9023, 291.9944, 300.4748, 130.9495, 211.5648, 125.9281, 327.8087, 290.4880, 270.1987, 234.9516, 116.2866, 89.9760, 328.6513, 218.1002, 202.1970, 380.3496, 228.7309, 400.8787, 434.0291, 166.7037, 172.3209, 271.9106, 273.9273, 157.3569, 280.1919, 315.9578}
{222.6918, 360.5125, 387.8031, 187.7572, 264.9488, 175.8318, 52.8923, 149.9451, 122.3141, 401.7391, 190.7679, 357.4433, 313.4590, 99.2231, 498.5034, 153.0023, 164.9042, 141.4531, 295.7084, 128.8791, 434.7101, 160.8692, 365.8907, 319.8786, 204.9935, 343.7999, 273.6143, 303.6957, 232.9712, 196.0410, 266.3187, 368.4560, 229.3750, 252.8171, 333.1948, 122.5274, 439.6740, 498.8917, 79.8163, 186.3320, 251.2587, 422.0369, 296.4677, 136.7126, 392.1731, 121.6523, 271.4196, 325.6614, 276.5629, 110.6149, 210.3486, 86.8106, 332.1089, 132.6571, 150.8818, 297.4310, 249.6764, 405.4254, 216.5498, 426.7895, 28.1979, 486.4470, 223.8492, 9.9086, 167.8496, 63.5794, 0.0000, 235.9435, 132.6272, 474.5396, 118.1389, 306.0868, 102.7194, 383.9102, 397.7584, 144.7658, 282.8346, 346.3818, 84.8046, 195.9872, 185.4694, 374.1128, 353.5969, 244.1908, 196.1947, 166.5271, 137.6506, 335.4647, 225.8727, 261.1286, 413.0760, 218.5160, 451.8546, 477.1271, 214.2751, 215.1226, 317.5735, 264.7748, 129.1546, 263.9370, 344.6424}
{48.6010, 152.3834, 159.6875, 135.6447, 121.6092, 141.1339, 262.5682, 86.8777, 144.2875, 184.8997, 324.0071, 147.7062, 217.2991, 315.4335, 265.9902, 302.3298, 71.0484, 144.9699, 116.6986, 259.9489, 284.6764, 151.4388, 298.5584, 100.6781, 232.6653, 176.2227, 167.4452, 118.2688, 190.7038, 162.6464, 252.3750, 138.3292, 288.8452, 23.2884, 131.9022, 163.3129, 266.9364, 275.3927, 168.1354, 51.3273, 263.7896, 245.4665, 220.7249, 183.3030, 157.5190, 193.8191, 39.6625, 249.4661, 67.9002, 171.1764, 110.5192, 162.5312, 108.9062, 298.4333, 89.4636, 135.3730, 178.0296, 169.5543, 163.9448, 204.1680, 207.8693, 278.9706, 291.4526, 240.0339, 150.8094, 219.0940, 235.9435, 0.0000, 194.9804, 316.7402, 126.8718, 169.8686, 133.6450, 160.2690, 173.2229, 107.6559, 120.9375, 173.3186, 201.5339, 112.4140, 184.7589, 196.5718, 364.5266, 166.2438, 197.6745, 306.0291, 147.0763, 114.1057, 33.1683, 202.5801, 188.5290, 96.2320, 283.9553, 274.6392, 123.8600, 365.3309, 151.9755, 109.8474, 154.2991, 137.1014, 116.9367}
{210.9905, 269.5152, 311.4431, 231.3651, 281.5760, 224.3882, 185.0050, 124.7859, 174.1527, 312.8808, 315.3657, 267.9094, 360.0757, 230.5511, 422.6930, 279.1898, 141.2208, 195.1728, 199.7356, 67.4121, 460.7208, 217.5401, 430.0364, 242.8879, 293.1662, 355.4411, 310.6212, 209.1036, 294.1440, 252.8272, 134.4113, 331.1517, 333.5766, 200.4635, 322.9103, 35.4071, 452.0772, 410.1012, 144.9778, 148.2242, 339.4855, 431.4754, 351.0488, 215.8876, 344.4147, 11.0841, 234.4877, 382.8307, 202.1525, 184.1923, 111.7207, 147.8224, 256.6510, 261.3913, 151.3517, 308.4410, 299.7674, 346.3922, 269.1105, 398.6268, 116.8185, 385.1378, 330.4673, 127.5867, 223.2423, 175.3779, 132.6272, 194.9804, 0.0000, 497.1679, 147.7695, 331.8551, 106.3112, 354.9114, 367.5672, 166.3453, 182.0687, 354.9307, 47.8315, 99.3285, 256.0359, 381.2721, 449.1571, 121.3675, 63.8801, 291.1319, 192.9244, 257.8531, 168.5968, 319.2919, 382.7064, 126.5274, 467.6588, 468.6071, 246.4260, 344.4841, 328.4873, 166.2827, 42.2720, 153.4964, 311.2362}
{287.3267, 389.9048, 343.8550, 286.8519, 216.7739, 298.7108, 466.9190, 372.4287, 353.1058, 386.6447, 420.1413, 385.1415, 168.9107, 501.8075, 360.3995, 428.8703, 356.0096, 333.1343, 405.6148, 553.4594, 40.3712, 314.0451, 170.6355, 352.0349, 306.2768, 142.2289, 201.0626, 401.2686, 250.9220, 280.7945, 568.8413, 231.9251, 334.8886, 324.6580, 188.2356, 462.0140, 54.2293, 411.7868, 396.1756, 352.3911, 283.1286, 75.1494, 192.1475, 343.9252, 254.9873, 492.5561, 284.6301, 174.7975, 357.4237, 364.7225, 427.2545, 389.3974, 345.7117, 443.0793, 348.3375, 188.7327, 228.3522, 288.1501, 260.1194, 186.7785, 453.7418, 459.7799, 343.9350, 483.1088, 307.1067, 421.1584, 474.5396, 316.7402, 497.1679, 0.0000, 365.8143, 169.4900, 401.5588, 202.7278, 201.0184, 340.3195, 419.3341, 143.8790, 485.6883, 428.5829, 297.9818, 120.4542, 287.1580, 481.3214, 512.7389, 420.5202, 336.9147, 351.1161, 349.7430, 224.7601, 196.9925, 412.6510, 36.0313, 113.4890, 261.6334, 455.7969, 168.8393, 415.3719, 454.9847, 445.9569, 232.5975}
{105.3292, 270.0303, 285.8353, 84.9955, 150.7481, 76.8979, 136.4642, 56.0617, 29.8557, 307.2677, 210.0037, 266.0264, 215.8360, 188.7763, 392.8265, 182.6009, 61.6541, 48.2472, 215.4350, 191.7907, 327.0575, 70.0630, 282.6929, 222.3573, 151.5195, 229.6279, 169.0047, 221.2300, 146.4054, 105.0744, 264.3015, 252.2198, 199.7233, 147.4283, 215.1752, 114.2534, 326.8813, 400.8526, 41.9385, 85.1880, 195.8080, 308.1810, 204.6188, 77.8298, 277.9684, 139.6981, 157.9359, 236.2188, 181.6241, 52.1460, 150.1309, 35.8535, 232.6959, 175.1506, 37.4355, 182.3022, 153.5648, 294.5944, 121.9052, 308.8883, 92.4269, 398.6377, 198.9145, 124.6773, 75.5387, 92.2304, 118.1389, 126.8718, 147.7695, 365.8143, 0.0000, 196.4019, 41.4585, 266.2910, 280.1688, 26.8758, 208.8626, 231.3984, 122.9048, 139.0660, 109.7747, 259.1275, 306.0076, 204.6923, 190.7106, 189.0030, 46.6418, 237.1777, 127.4610, 171.9515, 295.4133, 149.3821, 340.3098, 359.9534, 105.0008, 248.7850, 202.7791, 191.4023, 111.5943, 203.5235, 228.0556}
{129.0731, 289.9509, 264.4895, 118.5195, 51.2027, 130.8495, 302.6891, 207.5369, 184.0732, 304.7672, 283.4506, 284.7096, 56.4784, 342.4594, 332.2738, 282.0562, 192.3149, 164.7318, 279.5787, 385.4522, 130.7008, 147.0607, 135.7556, 240.2541, 163.6814, 47.6142, 38.2323, 278.3711, 99.5385, 117.3599, 417.5537, 162.0816, 209.8990, 185.3866, 88.5668, 296.4587, 134.4658, 367.3116, 227.1145, 193.3296, 162.4879, 118.7307, 73.3216, 180.2750, 197.1938, 326.3783, 150.5327, 91.0721, 227.8173, 197.5220, 276.1621, 220.2732, 239.9545, 291.6470, 181.0127, 38.5754, 72.4635, 230.6822, 97.7821, 175.6332, 284.5602, 395.8568, 217.2148, 314.4200, 140.3001, 255.5412, 306.0868, 169.8686, 331.8551, 169.4900, 196.4019, 0.0000, 232.9355, 150.7785, 161.0500, 171.1905, 287.9347, 54.4109, 317.1709, 274.3990, 139.3025, 77.3559, 229.4060, 334.5647, 354.6567, 277.1164, 168.5712, 246.2095, 202.0901, 83.5618, 170.8433, 263.8087, 145.8287, 185.7544, 92.2411, 324.1351, 36.5234, 278.8593, 290.1565, 306.9085, 144.6529}
{126.8098, 261.6785, 285.7178, 125.7442, 184.9387, 118.2135, 136.2708, 47.2268, 68.8503, 301.7191, 234.9336, 258.2419, 255.9182, 190.0296, 395.9879, 203.5219, 62.7111, 89.1779, 200.5227, 152.7127, 363.4967, 111.3551, 323.9996, 218.5241, 190.2957, 262.6767, 207.9011, 207.6195, 187.8522, 146.5261, 225.6836, 268.6398, 235.5648, 150.0982, 241.2213, 73.0576, 360.3330, 398.0555, 52.4196, 83.6159, 235.5860, 340.8642, 245.5521, 114.1006, 290.7028, 98.3156, 170.2684, 277.2401, 175.5575, 84.0251, 123.8062, 51.3991, 230.3658, 191.8436, 55.0827, 214.9764, 194.3583, 302.8925, 163.1107, 329.9471, 74.5291, 389.3611, 233.8338, 106.4201, 116.9590, 101.6160, 102.7194, 133.6450, 106.3112, 401.5588, 41.4585, 232.9355, 0.0000, 286.3394, 300.0229, 62.2821, 190.5467, 263.6016, 84.2354, 110.8584, 150.4992, 291.0595, 345.7548, 172.8862, 151.3702, 212.2350, 87.1651, 234.0035, 123.5997, 213.2368, 315.4606, 127.1149, 374.5745, 387.8975, 143.4214, 270.8832, 235.5252, 172.4361, 71.1091, 178.9684, 245.4066}
{161.2185, 188.0818, 141.3997, 224.1669, 147.0544, 236.0926, 399.2114, 242.7487, 270.8106, 184.3653, 418.1584, 183.4949, 204.2747, 448.0001, 183.5351, 408.4981, 225.3115, 260.0551, 213.9034, 420.2149, 186.4088, 252.8116, 273.4761, 155.6587, 302.3473, 112.1764, 181.5629, 207.8187, 239.5785, 239.0703, 392.6019, 30.6028, 354.2923, 155.7374, 65.1036, 323.5819, 148.7165, 224.4509, 307.3041, 210.0820, 310.4699, 129.2036, 223.8979, 290.8333, 54.4556, 354.0461, 120.6089, 236.9775, 172.7370, 294.0906, 259.4510, 300.5800, 147.0401, 412.4168, 233.4450, 121.7567, 213.6915, 89.6237, 225.7686, 43.9784, 357.0063, 263.5070, 360.5715, 389.6829, 248.0585, 351.6070, 383.9102, 160.2690, 354.9114, 202.7278, 266.2910, 150.7785, 286.3394, 0.0000, 13.8917, 240.4454, 230.6157, 103.9581, 360.7732, 265.6409, 265.3088, 102.5229, 378.5447, 303.5352, 350.3788, 407.0022, 263.5941, 151.8279, 187.1305, 231.1334, 29.1788, 243.0162, 166.7404, 123.3721, 196.0373, 460.3489, 114.4027, 231.2910, 314.5500, 262.1032, 43.8453}
{175.0678, 192.5624, 143.1338, 237.6274, 159.8157, 249.6172, 413.0870, 256.2432, 284.6753, 185.7312, 431.0280, 188.1636, 213.4726, 461.8213, 176.3110, 421.7769, 238.8454, 273.8248, 222.2470, 433.0972, 187.3794, 266.3862, 280.5741, 163.2122, 314.7426, 120.4264, 192.9460, 215.7837, 251.6492, 252.1235, 402.5925, 39.0489, 366.2327, 167.8728, 77.3366, 336.5004, 147.5673, 219.6537, 321.1942, 223.3218, 321.7966, 129.0985, 233.8009, 304.4046, 53.9693, 366.8714, 133.5715, 245.5911, 182.7925, 307.8994, 270.8419, 314.4711, 153.7870, 425.9021, 247.2455, 133.5847, 225.5224, 87.7715, 238.4805, 31.0822, 370.8266, 261.3963, 372.6432, 403.5056, 261.5722, 365.4672, 397.7584, 173.2229, 367.5672, 201.0184, 280.1688, 161.0500, 300.0229, 13.8917, 0.0000, 254.3352, 239.4738, 112.1725, 374.0659, 277.4017, 278.3057, 107.5832, 387.5040, 313.6609, 361.8221, 420.1255, 277.3744, 158.2351, 199.4496, 242.3683, 15.4509, 254.3377, 165.2671, 115.1883, 209.3592, 473.1621, 124.9770, 240.9467, 327.4135, 271.6063, 56.3493}
{80.2409, 256.0362, 267.3332, 65.5119, 124.4870, 60.4804, 160.0640, 55.3908, 36.7042, 291.3857, 219.4779, 251.7514, 194.0399, 211.2027, 372.2691, 195.4743, 52.7342, 42.9427, 206.2015, 214.9453, 301.8807, 59.5071, 264.2187, 206.4400, 146.0146, 203.1827, 145.6348, 211.0624, 130.0718, 89.5966, 274.8910, 227.3543, 198.1823, 129.6436, 188.4376, 131.5346, 300.5939, 383.0340, 66.8599, 73.8375, 187.3199, 281.7115, 184.7751, 80.3147, 254.1586, 159.2739, 135.3138, 216.5827, 167.7180, 63.6180, 150.6716, 60.1721, 215.8368, 190.8130, 24.9616, 155.7311, 133.4964, 272.3286, 103.6869, 282.7564, 119.2860, 384.2707, 198.6322, 151.4646, 63.0707, 113.9023, 144.7658, 107.6559, 166.3453, 340.3195, 26.8758, 171.1905, 62.2821, 240.4454, 254.3352, 0.0000, 202.0092, 204.7931, 146.2873, 141.4956, 100.2315, 232.4978, 296.7204, 208.3773, 203.0793, 200.1274, 43.5920, 220.7072, 114.1541, 153.7485, 269.5075, 146.9595, 314.2554, 333.0778, 81.1441, 259.8665, 176.2454, 185.3729, 127.2857, 201.2497, 203.0255}
{168.8035, 88.4950, 138.0390, 249.2299, 241.7090, 251.7675, 324.9983, 152.9082, 235.6563, 131.7169, 418.8462, 87.6346, 337.6238, 378.2251, 244.9823, 390.8156, 149.5552, 244.8071, 20.0531, 246.7035, 391.9458, 257.9129, 419.1227, 78.9293, 343.9355, 286.0363, 288.2619, 29.4219, 309.1012, 277.0548, 166.0850, 200.6135, 398.5033, 102.6587, 231.5965, 167.9952, 366.2899, 228.1972, 240.9930, 128.5648, 379.6168, 344.7043, 341.6570, 282.1939, 198.0602, 187.7880, 138.9215, 370.2041, 62.1535, 260.7883, 73.6067, 237.9892, 91.4661, 381.2625, 177.3767, 251.2353, 298.3430, 186.7120, 281.5848, 268.3755, 256.4966, 205.2866, 399.7040, 282.7263, 259.2403, 291.9944, 282.8346, 120.9375, 182.0687, 419.3341, 208.8626, 287.9347, 190.5467, 230.6157, 239.4738, 202.0092, 0.0000, 281.4051, 214.9443, 87.9387, 295.9576, 300.1270, 483.5139, 80.9230, 144.9712, 397.7769, 245.6011, 89.6657, 94.2031, 322.8566, 251.9917, 64.4276, 384.3179, 353.9854, 242.5206, 457.4715, 265.0689, 18.1801, 159.0295, 35.3907, 190.7286}
{144.1395, 267.0101, 232.5767, 162.6048, 81.4485, 175.3938, 348.3783, 230.6889, 224.3854, 274.8171, 337.4140, 261.8698, 101.7934, 390.8805, 287.4933, 334.7527, 213.7919, 207.2442, 269.7129, 413.3730, 111.5956, 192.4275, 169.8740, 221.8213, 217.7811, 8.2541, 91.8100, 266.6846, 153.4583, 166.8986, 425.6842, 121.8022, 264.2519, 182.8567, 53.3934, 320.0697, 97.2645, 327.0176, 266.5741, 208.8359, 216.3357, 77.2822, 123.4632, 228.0618, 155.3259, 350.8904, 143.4324, 133.4246, 219.3080, 241.4467, 283.7891, 259.5863, 218.5014, 343.2702, 208.9924, 49.1102, 126.2878, 190.3182, 148.6566, 122.9501, 322.8317, 361.4980, 271.6124, 354.0633, 186.0906, 300.4748, 346.3818, 173.3186, 354.9307, 143.8790, 231.3984, 54.4109, 263.6016, 103.9581, 112.1725, 204.7931, 281.4051, 0.0000, 346.7951, 284.7903, 190.6101, 27.7590, 275.4080, 338.8914, 368.8622, 330.3890, 211.1217, 224.5154, 206.4431, 137.8451, 119.9872, 269.4897, 112.7840, 134.4894, 133.7883, 378.3114, 28.8105, 275.5233, 312.6613, 305.5263, 110.1997}
{206.3877, 299.3130, 335.5755, 207.7536, 268.9646, 198.8644, 137.2992, 119.0947, 144.6118, 342.2323, 269.7839, 297.0588, 338.7245, 182.8941, 447.6053, 233.0646, 136.7600, 166.5097, 230.7145, 68.8859, 447.7185, 189.1359, 403.6996, 266.2570, 257.5215, 346.1988, 291.6125, 239.6197, 266.7818, 225.7463, 181.7784, 339.8601, 293.7947, 212.0904, 321.1275, 46.9890, 443.8236, 440.1432, 108.6196, 150.7654, 304.4973, 424.0669, 326.8987, 180.7737, 357.4235, 36.9090, 240.8601, 358.2774, 223.4664, 149.0360, 141.5133, 112.9655, 279.6136, 214.5781, 137.8469, 298.5144, 276.1264, 363.9049, 243.8801, 404.7461, 70.6357, 420.1525, 289.9629, 79.8512, 195.4922, 130.9495, 84.8046, 201.5339, 47.8315, 485.6883, 122.9048, 317.1709, 84.2354, 360.7732, 374.0659, 146.2873, 214.9443, 346.7951, 0.0000, 127.4282, 224.7846, 374.0483, 412.8324, 164.1971, 111.5609, 245.4580, 163.6435, 281.7534, 181.0105, 293.4178, 389.4723, 153.5229, 458.3418, 468.1176, 227.2573, 297.6545, 319.0174, 197.7564, 56.2429, 190.5057, 318.0777}
{145.3472, 172.1998, 212.1422, 201.6079, 223.4757, 200.0054, 240.3901, 86.1562, 168.5575, 215.3431, 345.4228, 170.1637, 314.5293, 292.9023, 323.5675, 314.3803, 92.2279, 183.0650, 103.2881, 166.4764, 395.4952, 200.9963, 392.5832, 143.5862, 287.3405, 287.1174, 263.0662, 112.2385, 266.4860, 228.4614, 143.1927, 239.4367, 338.0951, 110.2902, 244.2176, 80.4482, 379.2754, 313.1282, 163.2263, 82.2672, 328.6275, 357.8413, 312.0958, 216.7188, 248.8957, 103.0911, 148.8332, 343.1994, 103.5408, 190.3580, 14.4165, 161.6416, 157.3677, 302.3299, 117.3118, 243.5911, 263.0118, 248.2890, 238.6711, 308.3684, 170.4413, 293.1836, 337.6947, 195.3746, 204.2750, 211.5648, 195.9872, 112.4140, 99.3285, 428.5829, 139.0660, 274.3990, 110.8584, 265.6409, 277.4017, 141.4956, 87.9387, 284.7903, 127.4282, 0.0000, 241.6398, 308.7327, 437.4679, 66.9388, 85.5679, 322.9645, 182.7241, 158.5247, 80.3966, 286.2314, 292.0333, 27.2085, 396.1857, 384.7242, 204.9749, 381.7379, 261.7586, 70.4254, 71.2693, 68.9290, 221.8884}
{139.3015, 336.7137, 334.7928, 49.4643, 118.7425, 44.2680, 169.5928, 155.6144, 81.8934, 366.2310, 153.0281, 331.9024, 130.8305, 204.5547, 428.0946, 144.8731, 150.9092, 61.5280, 297.0227, 292.0691, 257.6114, 40.8248, 181.4115, 284.2858, 48.1490, 185.2472, 101.4916, 300.3603, 48.2215, 26.3840, 373.5030, 263.6011, 104.0867, 207.9668, 201.4751, 223.5474, 271.4893, 449.5611, 117.1366, 168.4309, 87.1088, 257.4033, 111.6571, 48.7798, 296.7148, 247.2051, 196.1106, 140.2176, 252.0374, 77.4574, 250.3889, 112.0679, 290.7032, 152.6716, 124.4013, 148.4718, 69.9283, 323.3014, 41.9559, 300.6068, 171.0031, 461.2448, 106.9144, 194.9934, 37.4760, 125.9281, 185.4694, 184.7589, 256.0359, 297.9818, 109.7747, 139.3025, 150.4992, 265.3088, 278.3057, 100.2315, 295.9576, 190.6101, 224.7846, 241.6398, 0.0000, 216.0386, 196.8638, 308.5587, 300.3440, 142.0427, 63.3377, 296.4309, 202.9168, 76.2693, 291.4829, 245.4818, 280.5184, 324.5695, 71.2298, 195.3686, 164.2316, 280.5154, 221.3040, 299.2492, 239.9730}
{170.2851, 278.6125, 239.4867, 189.8478, 109.1655, 202.6098, 375.6298, 257.3940, 252.0688, 282.3574, 360.4947, 273.5903, 116.0444, 417.5687, 283.6813, 359.3784, 240.3343, 234.7573, 287.2641, 440.3523, 92.2007, 219.5599, 174.3249, 236.3153, 240.6722, 31.0898, 115.5757, 283.5301, 176.7744, 192.9869, 448.4410, 125.8815, 284.8326, 204.2228, 68.5423, 346.5719, 70.9758, 326.7949, 294.3101, 234.4043, 235.5093, 50.2224, 139.7726, 254.7787, 156.5927, 377.4693, 164.2327, 144.1806, 238.0160, 268.8561, 307.0220, 287.3240, 231.5903, 368.6441, 236.3299, 76.8623, 149.7781, 191.9102, 174.1903, 111.2924, 350.5907, 365.3890, 292.5556, 381.8117, 213.1380, 327.8087, 374.1128, 196.5718, 381.2721, 120.4542, 259.1275, 77.3559, 291.0595, 102.5229, 107.5832, 232.4978, 300.1270, 27.7590, 374.0483, 308.7327, 216.0386, 0.0000, 285.7019, 360.8700, 393.3779, 354.4632, 238.6366, 237.3783, 229.4690, 158.7435, 112.0035, 292.2868, 87.4716, 108.5463, 161.2109, 400.8704, 56.5452, 295.4486, 339.0043, 325.8812, 119.4314}
{315.9257, 507.8482, 490.5332, 236.7661, 255.2002, 237.4700, 315.9118, 351.9162, 277.0035, 528.7732, 197.6337, 502.6817, 174.2990, 321.2898, 561.3665, 227.1383, 345.6148, 257.9886, 481.1464, 476.1060, 257.0119, 237.6424, 118.7808, 455.5029, 155.9912, 267.1648, 207.6938, 482.7303, 174.4224, 209.3039, 570.2190, 391.4847, 125.3534, 386.0941, 317.9548, 418.3050, 297.1708, 596.4478, 304.8786, 360.5264, 110.2136, 297.1665, 156.6153, 233.2751, 426.5678, 439.5898, 361.8611, 142.0982, 431.7653, 265.0317, 445.3723, 301.4871, 458.3172, 249.8840, 320.2638, 264.8123, 187.4918, 460.0425, 202.0870, 396.5727, 349.0147, 622.0952, 132.3103, 363.4409, 233.6532, 290.4880, 353.5969, 364.5266, 449.1571, 287.1580, 306.0076, 229.4060, 345.7548, 378.5447, 387.5040, 296.7204, 483.5139, 275.4080, 412.8324, 437.4679, 196.8638, 285.7019, 0.0000, 504.3720, 496.6892, 212.8462, 259.3719, 464.5278, 389.3577, 163.2321, 395.1836, 438.9671, 293.8544, 373.1901, 241.0698, 215.1708, 265.7332, 469.7287, 416.8638, 491.4976, 373.5690}
{206.2253, 166.4992, 218.7603, 268.2737, 284.4609, 266.9021, 293.0735, 152.9981, 234.4328, 208.5253, 407.4766, 166.4953, 377.7308, 343.3175, 323.6814, 374.8726, 158.9117, 249.6681, 100.9622, 178.3369, 450.4664, 267.8844, 456.9487, 158.5067, 354.0831, 342.1819, 326.4019, 110.1804, 332.9336, 295.2740, 89.1445, 274.6296, 404.2791, 156.6973, 293.6757, 121.6634, 430.0213, 301.6341, 224.9756, 146.8019, 395.5628, 408.3610, 376.7378, 282.5211, 276.1454, 130.0908, 196.7978, 407.4625, 130.8718, 255.0901, 59.9752, 224.2847, 171.6086, 361.0437, 184.2505, 301.3893, 328.4506, 267.0772, 305.0456, 343.6244, 221.8175, 269.1492, 403.6053, 241.4498, 271.2085, 270.1987, 244.1908, 166.2438, 121.3675, 481.3214, 204.6923, 334.5647, 172.8862, 303.5352, 313.6609, 208.3773, 80.9230, 338.8914, 164.1971, 66.9388, 308.5587, 360.8700, 504.3720, 0.0000, 69.0360, 384.4060, 249.1953, 170.2597, 133.1759, 351.9952, 327.1077, 70.7644, 447.5587, 426.2231, 270.3683, 442.2027, 318.2177, 73.6491, 115.4801, 45.5364, 261.3302}
{226.7710, 232.9751, 282.2206, 268.1022, 303.4540, 263.5085, 248.2202, 151.4754, 219.7636, 275.7198, 375.2556, 232.4523, 390.4026, 294.4103, 389.9059, 339.9179, 163.9647, 238.8713, 164.6840, 110.6838, 478.7765, 260.0190, 465.3635, 217.6011, 341.5956, 370.7733, 339.2956, 174.2318, 333.1009, 292.6204, 74.7305, 323.4410, 386.2851, 195.6354, 329.5739, 81.6685, 464.1284, 370.0741, 198.2442, 161.5787, 386.4769, 442.7860, 384.9578, 265.3980, 330.3088, 74.6583, 234.3990, 416.6512, 182.7616, 234.7527, 90.9842, 199.6721, 231.2950, 323.0911, 182.7081, 326.0292, 334.2493, 325.8387, 306.3095, 392.6436, 178.7407, 338.1330, 384.0606, 191.4027, 264.8047, 234.9516, 196.1947, 197.6745, 63.8801, 512.7389, 190.7106, 354.6567, 151.3702, 350.3788, 361.8221, 203.0793, 144.9712, 368.8622, 111.5609, 85.5679, 300.3440, 393.3779, 496.6892, 69.0360, 0.0000, 351.2344, 237.3514, 231.0017, 165.9551, 355.9261, 376.2141, 107.5294, 480.8439, 470.1690, 277.5148, 406.0239, 344.8624, 133.1632, 80.7888, 111.0249, 306.7760}
{268.0983, 456.1515, 464.3130, 184.5192, 260.7730, 173.8460, 117.0959, 244.8688, 163.9350, 490.8378, 24.3540, 451.8396, 253.2470, 109.1260, 564.0308, 15.0031, 249.8121, 161.1421, 404.3267, 295.3026, 381.0169, 158.9102, 269.3789, 406.1228, 115.4363, 324.3772, 238.9365, 409.8905, 177.8288, 168.0399, 424.9489, 403.7531, 94.4176, 328.7763, 343.4764, 270.2525, 403.1170, 580.2650, 159.8165, 272.7491, 141.1110, 391.7219, 228.8960, 123.2205, 435.8647, 280.1393, 326.9377, 246.9648, 367.8387, 137.6116, 335.5367, 161.3888, 414.9223, 38.5702, 222.8976, 290.2465, 204.6959, 460.2833, 183.1689, 442.6478, 174.8286, 584.2594, 85.4023, 175.1127, 162.0538, 116.2866, 166.5271, 306.0291, 291.1319, 420.5202, 189.0030, 277.1164, 212.2350, 407.0022, 420.1255, 200.1274, 397.7769, 330.3890, 245.4580, 322.9645, 142.0427, 354.4632, 212.8462, 384.4060, 351.2344, 0.0000, 158.9535, 420.0334, 314.1013, 199.2466, 433.4471, 336.9955, 409.3435, 462.6386, 211.3054, 59.8525, 305.1678, 380.1879, 273.2590, 390.3226, 379.6823}
