dataset_family,landscape_id,selection_id,V,geographic_regime,replicate,inventory_regime,local_imbalance_level,seed,source_station_row_indices,total_initial_inventory,total_target_inventory,station_inventory_minus_target,local_l1_imbalance,surplus_station_count,deficit_station_count,landscape_path,landscape_file_sha256,mapping_path,capacity_sha256,coordinate_sha256,instance_id,M,Q,complete_Q_vector,instance_path,instance_file_sha256,parser_format,distance_convention,scenario_id,T_seconds,pickup_seconds,drop_seconds,lambda,mathematical_scenario_identity_sha256,future_k1_am_sf_command,future_p_grb_command
citibike443-regional-v1,cb443_V08_compact_r1_shortage,cb443_V08_compact_r1,8,compact,1,shortage,high,345017354,42;32;41;54;53;62;34;24,78,89,-11,53,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_shortage.json,b20a6aea36729b871b0ebc243e644fe546ff434e4799a0fac36d6b4f38ef32c5,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_shortage_M02_Q20,2,20,"[20,20]",reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q20.txt,9d5c93a283146444947767fc9165df78507242d5858d9bf0cf00a5d28493dddb,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_shortage_M02_Q20_T10800,10800,60.0,60.0,0.15,07bd0dea9ddca2cdf9a6b30966c37ff230086eea11c69afc3d15ef8230ba6900,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_shortage,cb443_V08_compact_r1,8,compact,1,shortage,high,345017354,42;32;41;54;53;62;34;24,78,89,-11,53,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_shortage.json,b20a6aea36729b871b0ebc243e644fe546ff434e4799a0fac36d6b4f38ef32c5,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_shortage_M02_Q20,2,20,"[20,20]",reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q20.txt,9d5c93a283146444947767fc9165df78507242d5858d9bf0cf00a5d28493dddb,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_shortage_M02_Q20_T18000,18000,60.0,60.0,0.15,bf5694ce9c7310836f9cad9a5e2a2b7c2225e55ebfce1f0c4f8cad55571a78b5,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_shortage,cb443_V08_compact_r1,8,compact,1,shortage,high,345017354,42;32;41;54;53;62;34;24,78,89,-11,53,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_shortage.json,b20a6aea36729b871b0ebc243e644fe546ff434e4799a0fac36d6b4f38ef32c5,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_shortage_M02_Q30,2,30,"[30,30]",reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt,88abff7d01f4e1b72bb7b490f211ab7a60a66fa75b29005bb4f964c5052ceee2,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_shortage_M02_Q30_T01800,1800,60.0,60.0,0.15,ed059e4f47a201f603194ba1560ec1c20e380ab637d23515fd3bd412527dcf83,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_shortage,cb443_V08_compact_r1,8,compact,1,shortage,high,345017354,42;32;41;54;53;62;34;24,78,89,-11,53,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_shortage.json,b20a6aea36729b871b0ebc243e644fe546ff434e4799a0fac36d6b4f38ef32c5,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_shortage_M02_Q30,2,30,"[30,30]",reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt,88abff7d01f4e1b72bb7b490f211ab7a60a66fa75b29005bb4f964c5052ceee2,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_shortage_M02_Q30_T03600,3600,60.0,60.0,0.15,b40ba6c9abcae79d5b6ee7c1560f2140177900a44f4e455c18a2c01641b0d3af,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_shortage,cb443_V08_compact_r1,8,compact,1,shortage,high,345017354,42;32;41;54;53;62;34;24,78,89,-11,53,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_shortage.json,b20a6aea36729b871b0ebc243e644fe546ff434e4799a0fac36d6b4f38ef32c5,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_shortage_M02_Q30,2,30,"[30,30]",reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt,88abff7d01f4e1b72bb7b490f211ab7a60a66fa75b29005bb4f964c5052ceee2,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_shortage_M02_Q30_T10800,10800,60.0,60.0,0.15,1a60aa8f613d04e6ef3b939c6d7de8a3162b0a1a0a6bd77713f667ae688665d5,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_shortage,cb443_V08_compact_r1,8,compact,1,shortage,high,345017354,42;32;41;54;53;62;34;24,78,89,-11,53,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_shortage.json,b20a6aea36729b871b0ebc243e644fe546ff434e4799a0fac36d6b4f38ef32c5,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_shortage_M02_Q30,2,30,"[30,30]",reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt,88abff7d01f4e1b72bb7b490f211ab7a60a66fa75b29005bb4f964c5052ceee2,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_shortage_M02_Q30_T18000,18000,60.0,60.0,0.15,a3371719a8b9fafd89c00d6b12351c74fcf1ab036210e82a7f50189de66f2ab1,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_shortage_M02_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_balanced,cb443_V08_compact_r1,8,compact,1,balanced,moderate,760125994,42;32;41;54;53;62;34;24,89,89,0,32,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_balanced.json,5900a1b0402dc85874b7b9d7798a3ab12d47003bb588ccc1f2262ce5089615f1,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_balanced_M01_Q20,1,20,[20],reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt,51bbd9b0743986cb39192c870397a6a9c8f01d1c15df288dd5ddda022122ba3d,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_balanced_M01_Q20_T01800,1800,60.0,60.0,0.15,ae411379f2707955834ac4c8a5d9d6c244588f4f4b053113f6aec99fbfe68e31,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_balanced,cb443_V08_compact_r1,8,compact,1,balanced,moderate,760125994,42;32;41;54;53;62;34;24,89,89,0,32,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_balanced.json,5900a1b0402dc85874b7b9d7798a3ab12d47003bb588ccc1f2262ce5089615f1,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_balanced_M01_Q20,1,20,[20],reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt,51bbd9b0743986cb39192c870397a6a9c8f01d1c15df288dd5ddda022122ba3d,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_balanced_M01_Q20_T03600,3600,60.0,60.0,0.15,29b1e665469ad0c1b1e7e22eb2bbcb70e3bb528521aab9aafeb9b0560fe913fc,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_balanced,cb443_V08_compact_r1,8,compact,1,balanced,moderate,760125994,42;32;41;54;53;62;34;24,89,89,0,32,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_balanced.json,5900a1b0402dc85874b7b9d7798a3ab12d47003bb588ccc1f2262ce5089615f1,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_balanced_M01_Q20,1,20,[20],reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt,51bbd9b0743986cb39192c870397a6a9c8f01d1c15df288dd5ddda022122ba3d,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_balanced_M01_Q20_T10800,10800,60.0,60.0,0.15,8a708212f390313bb32a241f517e2b549cdf447bbd787edc5410ccccf78bd847,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_balanced,cb443_V08_compact_r1,8,compact,1,balanced,moderate,760125994,42;32;41;54;53;62;34;24,89,89,0,32,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_balanced.json,5900a1b0402dc85874b7b9d7798a3ab12d47003bb588ccc1f2262ce5089615f1,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_balanced_M01_Q20,1,20,[20],reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt,51bbd9b0743986cb39192c870397a6a9c8f01d1c15df288dd5ddda022122ba3d,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_balanced_M01_Q20_T18000,18000,60.0,60.0,0.15,b4e20e70c439c07b23e137575eb2962b776ef493257c85fb5bd8ee6ded20d0c0,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_balanced,cb443_V08_compact_r1,8,compact,1,balanced,moderate,760125994,42;32;41;54;53;62;34;24,89,89,0,32,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_balanced.json,5900a1b0402dc85874b7b9d7798a3ab12d47003bb588ccc1f2262ce5089615f1,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_balanced_M01_Q30,1,30,[30],reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt,7f9e767672648e27cc23db90d25b884519e166334eb5e79a040ec96b3685bf4d,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_balanced_M01_Q30_T01800,1800,60.0,60.0,0.15,78f5b93df02a8d946ef4f441d7922fed91b24e5aff75d9f2611c1d788742d8fc,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_balanced,cb443_V08_compact_r1,8,compact,1,balanced,moderate,760125994,42;32;41;54;53;62;34;24,89,89,0,32,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_balanced.json,5900a1b0402dc85874b7b9d7798a3ab12d47003bb588ccc1f2262ce5089615f1,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_balanced_M01_Q30,1,30,[30],reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt,7f9e767672648e27cc23db90d25b884519e166334eb5e79a040ec96b3685bf4d,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_balanced_M01_Q30_T03600,3600,60.0,60.0,0.15,d16296400b3449f691170e5b92566ad502ea6f44b55113610f91baf876c18a73,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_balanced,cb443_V08_compact_r1,8,compact,1,balanced,moderate,760125994,42;32;41;54;53;62;34;24,89,89,0,32,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_balanced.json,5900a1b0402dc85874b7b9d7798a3ab12d47003bb588ccc1f2262ce5089615f1,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_balanced_M01_Q30,1,30,[30],reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt,7f9e767672648e27cc23db90d25b884519e166334eb5e79a040ec96b3685bf4d,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_balanced_M01_Q30_T10800,10800,60.0,60.0,0.15,fac4f664a872ea9588d3b9668670f91f4cd95f6f41f35771fde46eedc9134bac,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_balanced,cb443_V08_compact_r1,8,compact,1,balanced,moderate,760125994,42;32;41;54;53;62;34;24,89,89,0,32,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_balanced.json,5900a1b0402dc85874b7b9d7798a3ab12d47003bb588ccc1f2262ce5089615f1,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_balanced_M01_Q30,1,30,[30],reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt,7f9e767672648e27cc23db90d25b884519e166334eb5e79a040ec96b3685bf4d,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_balanced_M01_Q30_T18000,18000,60.0,60.0,0.15,30243fd4780713743785d9ca229923af48fb337c9b71f151d42cb0017978418b,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M01_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_balanced,cb443_V08_compact_r1,8,compact,1,balanced,moderate,760125994,42;32;41;54;53;62;34;24,89,89,0,32,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_balanced.json,5900a1b0402dc85874b7b9d7798a3ab12d47003bb588ccc1f2262ce5089615f1,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_balanced_M02_Q20,2,20,"[20,20]",reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M02_Q20.txt,ed04fcb237ed12a4cbd50b0b5e87bcf7bf6ea400408b84453960212f32bffae1,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_balanced_M02_Q20_T01800,1800,60.0,60.0,0.15,081a1121901da5c4a4dc11cbf0c3b56218af28d624d476fc936c3fb180e56954,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M02_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M02_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_compact_r1_balanced,cb443_V08_compact_r1,8,compact,1,balanced,moderate,760125994,42;32;41;54;53;62;34;24,89,89,0,32,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_compact_r1_balanced.json,5900a1b0402dc85874b7b9d7798a3ab12d47003bb588ccc1f2262ce5089615f1,reference/citibike443-regional-v1/mappings/V08/cb443_V08_compact_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_compact_r1_balanced_M02_Q20,2,20,"[20,20]",reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M02_Q20.txt,ed04fcb237ed12a4cbd50b0b5e87bcf7bf6ea400408b84453960212f32bffae1,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_compact_r1_balanced_M02_Q20_T03600,3600,60.0,60.0,0.15,74d7605f6f548c1650331413f6f767808477863740f57aa7cc995dc4e0adc478,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M02_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_compact_r1_balanced_M02_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
