100 5 [30, 30, 30, 30, 30]
{195.9045, 309.8678, 479.5692, 13.9665, 275.8668, 471.7125, 129.8779, 320.2276, 423.7365, 94.3048, 380.5406, 491.2398, 42.8546, 404.8220, 446.8326, 31.5760, 285.2996, 506.9451, 72.3759, 353.3329, 487.2873, 111.6061, 330.4429, 389.4946, 128.5230, 268.8175, 431.0149, 46.6866, 348.1727, 495.2198, 125.9414, 314.1530, 508.0371, 32.0618, 376.6182, 437.8462, 61.6089, 333.1478, 484.3199, 12.3566, 341.5948, 439.1531, 59.6296, 378.6811, 422.9749, 85.9496, 319.2909, 416.8124, 88.2378, 344.9821, 382.0593, 74.6651, 326.8703, 420.6642, 32.3891, 409.8401, 484.6398, 93.5020, 344.4429, 447.0976, 21.2247, 325.1355, 422.3265, 0.0000, 360.2530, 468.5261, 97.4274, 311.2680, 455.9285, 56.6065, 389.3798, 496.4503, 100.5259, 332.6775, 445.7646, 94.1416, 333.0962, 491.3028, 109.3738, 312.0611, 438.8207, 39.4443, 273.2117, 435.7609, 85.0560, 309.7882, 404.6223, 86.0415, 418.8755, 437.3209, 115.0637, 354.3017, 490.3963, 71.6762, 278.8281, 408.1288, 94.0048, 371.2523, 464.3123, 36.0596, 322.2284}
{198.4784, 80.4168, 378.4486, 370.6962, 84.5797, 421.2760, 482.8143, 40.5036, 348.1920, 369.0188, 48.7019, 424.1947, 397.6845, 48.2281, 417.9538, 391.6559, 75.4117, 408.2795, 368.2649, 7.8390, 352.9237, 428.9411, 37.7519, 332.9726, 468.6772, 93.0342, 307.7760, 400.5911, 13.7272, 457.9282, 461.0168, 46.1627, 422.3105, 358.7791, 40.6973, 325.1633, 421.4074, 55.2944, 419.6432, 369.3657, 88.3090, 342.0591, 415.9756, 33.0004, 320.2380, 425.2293, 54.4445, 295.1322, 396.6085, 32.1232, 372.9422, 433.4627, 84.3590, 328.0198, 358.0604, 78.6707, 387.1825, 453.5966, 16.0957, 334.5956, 348.9252, 36.2262, 297.3750, 360.2530, 0.0000, 431.3868, 428.2506, 68.2533, 368.5056, 412.2600, 44.7325, 392.2483, 443.7683, 80.6073, 395.8550, 454.3770, 46.6420, 374.7371, 466.4546, 118.5550, 413.2332, 392.2827, 87.1517, 317.0148, 399.5816, 52.2201, 359.9023, 435.3332, 86.6885, 307.2068, 449.2073, 71.3085, 356.2795, 370.2383, 95.1383, 365.0964, 381.8177, 15.3253, 394.0382, 331.9931, 66.8770}
{333.3357, 360.7722, 82.5077, 465.4815, 408.1186, 17.0709, 575.7634, 414.9891, 83.8189, 551.4890, 394.8495, 38.9370, 505.9774, 429.1825, 21.7416, 481.5696, 421.6234, 79.1379, 533.3805, 432.7720, 124.6140, 580.0551, 401.4472, 101.4132, 588.6395, 397.5173, 133.6581, 468.2968, 433.9274, 28.8707, 589.2711, 421.5859, 64.6277, 495.4023, 400.5018, 116.3948, 507.5519, 378.3058, 34.8359, 480.2966, 343.0986, 96.4319, 478.8819, 463.5097, 115.2047, 551.6875, 453.0805, 141.8751, 555.4393, 400.0982, 86.6969, 494.8984, 349.1537, 105.5437, 495.2928, 388.4543, 76.8145, 515.2860, 429.5840, 110.5643, 478.6625, 430.0165, 141.6403, 468.5261, 431.3868, 0.0000, 564.7185, 375.0528, 73.6321, 475.7764, 408.0884, 84.8545, 562.4073, 351.7670, 35.5455, 518.9816, 458.6254, 100.9614, 550.9605, 318.2709, 29.7782, 464.2783, 416.5733, 125.1403, 553.0106, 430.6581, 75.5844, 471.1499, 389.2070, 138.0709, 579.8973, 360.8259, 123.8799, 533.6219, 370.2236, 70.4944, 556.3587, 445.1004, 46.7074, 474.6860, 369.7744}
{286.2176, 389.3143, 576.9964, 99.2381, 346.6060, 568.3555, 64.2880, 390.0510, 521.1538, 67.2949, 455.4810, 588.1829, 59.1335, 475.2449, 542.9907, 84.6550, 353.1299, 604.3279, 60.5056, 420.7824, 584.4323, 19.8833, 403.0219, 486.8952, 40.6610, 341.8730, 527.9501, 102.8565, 415.1897, 591.0552, 32.9479, 382.5189, 605.2629, 77.6914, 450.5468, 535.0589, 67.6948, 409.7509, 581.2575, 85.2054, 423.5475, 536.5499, 98.7686, 441.4689, 520.2445, 14.8211, 381.0741, 513.6236, 34.8140, 418.1036, 478.4917, 92.6019, 407.9995, 518.0370, 78.1655, 486.6885, 582.0550, 87.9329, 412.1553, 544.3692, 93.3200, 392.0898, 519.1156, 97.4274, 428.2506, 564.7185, 0.0000, 388.3282, 553.3429, 100.1670, 462.5452, 593.8745, 22.6413, 413.4035, 542.6603, 84.4780, 394.3109, 588.6930, 63.6868, 397.7169, 534.9626, 104.1816, 342.0791, 532.8443, 29.9840, 376.1477, 501.7833, 122.4368, 495.9440, 534.1449, 21.0230, 433.8034, 587.5640, 58.3957, 357.0960, 505.2237, 54.2644, 437.1852, 561.5112, 105.2719, 400.1688}
{134.3754, 14.2948, 329.7283, 320.3374, 50.6961, 366.3584, 438.2759, 40.0696, 293.4959, 334.5867, 69.7003, 371.8393, 351.2138, 99.2981, 360.0650, 341.9424, 56.3319, 360.5275, 330.1765, 65.7121, 309.4086, 391.7424, 30.7325, 274.6004, 427.8593, 49.3253, 258.9816, 348.2389, 64.3925, 402.5469, 421.2652, 46.7022, 372.8977, 314.5541, 66.8299, 275.4978, 372.8741, 21.8987, 366.7409, 321.4676, 45.6351, 290.5913, 363.8517, 100.1604, 268.3726, 383.3846, 78.3481, 245.0465, 359.0854, 39.3383, 311.0203, 382.0695, 31.0523, 274.8897, 313.8933, 98.7603, 338.2357, 403.2262, 59.3998, 285.5119, 302.7179, 55.1664, 248.1377, 311.2680, 68.2533, 375.0528, 388.3282, 0.0000, 316.8654, 360.0118, 80.1329, 344.7719, 401.5507, 32.7850, 339.8009, 404.4415, 83.6901, 328.7494, 419.9228, 56.7819, 354.7630, 340.0190, 59.2829, 267.9793, 361.1925, 56.5327, 301.4494, 380.7674, 107.9145, 259.8045, 409.3215, 47.0353, 312.9017, 331.9363, 32.6778, 306.6871, 346.5434, 83.5354, 340.8835, 286.7707, 12.5951}
{297.2976, 302.7982, 24.7382, 455.0645, 354.7197, 58.4595, 572.4688, 356.1011, 32.2046, 531.6160, 329.0973, 55.7509, 496.0927, 362.1296, 72.8393, 473.2635, 367.1173, 51.5266, 515.4006, 370.6345, 57.1548, 566.9340, 341.1400, 66.5243, 581.2596, 345.0678, 62.4730, 463.0342, 372.3583, 94.0010, 580.4927, 363.5339, 57.8580, 479.8394, 335.2499, 44.6522, 501.6984, 317.3875, 51.6817, 468.1388, 280.9691, 26.4519, 475.2829, 399.8102, 48.5266, 541.3534, 395.1823, 73.5342, 539.7628, 338.1200, 94.7271, 492.6707, 288.9324, 42.7431, 479.6165, 319.9750, 28.7129, 514.2960, 368.2989, 37.3596, 463.0629, 370.8684, 71.9148, 455.9285, 368.5056, 73.6321, 553.3429, 316.8654, 0.0000, 471.8408, 341.8203, 40.7579, 553.9871, 290.7797, 45.0431, 517.6876, 399.3672, 42.1019, 547.9091, 260.6752, 74.2543, 457.9172, 363.5817, 53.3918, 538.1219, 373.3013, 58.2824, 471.9982, 320.0376, 65.6498, 570.2621, 297.2554, 57.7171, 515.9495, 316.5716, 57.4663, 538.0771, 381.5237, 27.6839, 456.5155, 310.1558}
{236.8305, 357.3479, 496.1572, 43.4767, 327.6804, 480.9178, 100.6604, 371.9261, 439.9945, 130.2252, 429.6730, 501.9830, 48.0509, 455.6854, 454.0680, 28.5576, 337.9689, 521.7343, 108.7044, 405.5643, 508.3179, 119.4672, 381.0158, 405.5009, 114.1168, 319.8505, 453.8141, 11.7749, 400.5757, 501.0176, 116.6409, 366.3927, 520.8075, 77.8197, 426.2398, 458.6692, 33.4364, 381.8913, 495.0664, 53.2502, 387.1692, 457.5976, 3.9391, 432.0887, 443.3763, 85.3720, 373.2927, 440.3957, 110.4056, 395.2049, 390.8801, 22.9662, 373.1414, 439.7386, 78.5207, 457.8195, 500.4012, 45.6038, 396.6538, 467.2920, 75.5468, 377.7270, 445.9738, 56.6065, 412.2600, 475.7764, 100.1670, 360.0118, 471.8408, 0.0000, 439.2407, 512.5982, 90.2543, 379.1371, 456.4821, 48.0629, 387.1404, 509.5468, 76.0711, 355.2262, 446.0399, 20.0198, 325.6804, 457.5978, 104.8361, 362.6777, 417.4777, 30.7996, 466.6773, 460.6702, 109.3304, 401.2780, 511.2309, 107.0407, 327.3483, 420.4332, 124.4537, 423.8334, 477.0801, 92.2146, 370.3982}
{213.8467, 86.3764, 349.5105, 398.9426, 115.9751, 396.7654, 514.8343, 73.7256, 324.2877, 405.5417, 14.2303, 397.5097, 428.4394, 22.8489, 396.3125, 420.3737, 111.0881, 378.3895, 403.2404, 51.9775, 320.9571, 464.4799, 59.5382, 312.8268, 502.6224, 121.1078, 279.8503, 427.4800, 57.5300, 433.5346, 495.4627, 82.6366, 393.4384, 390.7034, 13.3830, 297.5789, 450.9444, 58.8878, 393.4370, 399.1963, 74.2549, 315.5773, 443.0523, 64.1146, 294.3916, 458.5730, 98.4701, 268.3687, 431.9209, 44.5640, 356.4967, 461.0898, 79.0133, 303.0703, 390.0138, 34.1434, 358.3105, 481.9652, 57.7868, 306.4551, 379.7108, 76.4756, 269.9507, 389.3798, 44.7325, 408.0884, 462.5452, 80.1329, 341.8203, 439.2407, 0.0000, 362.3254, 476.9612, 73.1637, 372.6239, 483.0430, 91.3728, 344.0301, 497.2990, 112.2052, 392.2453, 419.2253, 121.0750, 289.1062, 434.5158, 91.6394, 339.4734, 460.5375, 41.9574, 278.3312, 483.5654, 53.4272, 324.1939, 405.1244, 112.5900, 344.5569, 418.0415, 49.0192, 368.2822, 363.2839, 71.7008}
{334.8379, 330.9955, 17.1653, 495.6973, 385.2380, 67.8538, 613.2266, 383.1623, 72.7879, 571.4043, 350.3123, 49.8342, 536.7271, 381.5089, 93.9122, 513.9635, 396.9192, 16.0672, 555.4237, 395.0194, 46.2551, 607.3451, 367.2707, 107.2300, 621.9554, 376.1699, 85.8223, 503.7894, 397.2133, 93.6639, 621.1398, 391.1237, 32.9641, 520.1287, 356.9514, 70.0169, 542.4433, 343.2648, 51.0356, 508.6770, 306.2626, 59.7782, 516.0392, 422.5571, 80.5271, 581.9463, 422.6496, 100.1920, 579.9875, 362.9191, 132.0051, 533.4169, 315.6700, 78.6411, 519.8965, 337.8322, 12.5340, 555.0257, 393.4211, 59.6735, 503.3662, 397.6250, 96.7257, 496.4503, 392.2483, 84.8545, 593.8745, 344.7719, 40.7579, 512.5982, 362.3254, 0.0000, 594.6563, 316.8965, 71.2787, 558.4237, 425.8404, 19.9523, 588.6662, 289.6366, 98.3384, 498.6622, 394.2566, 76.9506, 578.4161, 401.2878, 97.5697, 512.6640, 336.8504, 85.2532, 610.8760, 321.0523, 44.1868, 556.0041, 347.2694, 95.9248, 578.0435, 404.5198, 45.3174, 496.5893, 337.1090}
{294.4889, 401.8642, 577.9115, 99.1526, 361.2499, 566.7065, 42.6290, 405.0587, 521.8686, 88.7264, 469.4343, 587.0724, 58.2713, 490.3374, 540.6660, 80.9882, 368.4365, 604.6415, 79.0298, 436.3962, 586.9538, 39.6012, 417.4321, 487.4635, 28.0102, 355.9570, 530.9948, 95.3351, 430.8783, 588.2624, 26.8855, 397.8205, 604.8688, 87.3851, 464.7470, 537.4075, 56.8260, 423.1566, 580.1431, 88.2251, 435.4054, 538.0557, 88.1040, 458.0673, 522.4102, 18.6130, 397.6791, 516.9159, 56.2397, 432.4244, 476.6536, 78.2881, 420.0857, 519.7288, 87.9986, 500.1943, 582.6851, 69.5053, 427.6891, 546.5120, 101.1560, 407.7211, 522.4459, 100.5259, 443.7683, 562.4073, 22.6413, 401.5507, 553.9871, 90.2543, 476.9612, 594.6563, 0.0000, 425.6280, 541.5056, 65.7141, 411.0647, 590.2146, 41.4430, 408.2246, 532.6292, 98.3922, 357.1180, 535.5525, 50.7015, 391.8475, 501.3078, 108.2778, 509.4052, 537.4050, 19.3633, 446.4454, 590.0198, 76.7877, 369.8858, 504.5670, 76.0670, 453.1566, 561.0746, 115.4475, 413.1810}
{146.2104, 24.9339, 302.3263, 340.9002, 83.2240, 342.1642, 461.1534, 66.6547, 269.0523, 361.8707, 59.5416, 346.2173, 373.6290, 95.5618, 337.8561, 362.7084, 88.9891, 332.7929, 356.2643, 81.2005, 280.0555, 417.8107, 50.4249, 252.6783, 452.3973, 80.4934, 231.4126, 367.3798, 82.1615, 378.6782, 446.2549, 75.3411, 345.8781, 338.2911, 60.6147, 248.3665, 394.0866, 26.6304, 341.3991, 343.3729, 12.8501, 264.3581, 383.0300, 113.4944, 242.2812, 407.7108, 106.3125, 218.0055, 385.2035, 48.6482, 292.3524, 401.5863, 6.2513, 249.4930, 337.6614, 80.2910, 310.9483, 423.2339, 77.8399, 258.1527, 325.6272, 80.7992, 220.7226, 332.6775, 80.6073, 351.7670, 413.4035, 32.7850, 290.7797, 379.1371, 73.1637, 316.8965, 425.6280, 0.0000, 316.2899, 424.6943, 108.9465, 300.2775, 441.9216, 39.6727, 332.9911, 359.2759, 91.9620, 240.5452, 386.9878, 86.1451, 279.6190, 398.2080, 88.5785, 231.6640, 434.3116, 22.6884, 283.5153, 357.9362, 57.2486, 284.8275, 373.4919, 95.2384, 315.6369, 310.2890, 21.5531}
{302.3554, 325.5298, 62.1900, 443.5521, 373.5158, 28.1985, 556.9774, 379.6963, 48.4860, 526.2457, 359.3559, 45.5671, 484.3677, 393.7786, 28.0926, 460.5183, 386.8671, 72.6223, 508.7794, 397.2646, 101.3917, 557.3556, 366.0321, 67.4195, 568.2060, 363.0537, 100.2486, 448.4344, 398.4464, 62.8528, 568.2798, 386.3798, 65.8705, 471.5985, 364.9834, 83.6547, 487.5576, 342.8428, 38.6381, 457.7369, 307.5729, 63.5988, 459.7362, 427.9660, 80.6965, 530.0078, 417.9098, 107.3249, 531.7296, 364.5906, 66.3367, 476.3703, 313.7196, 70.6015, 471.4467, 353.2630, 59.8797, 497.3339, 394.1170, 79.2820, 454.8009, 394.7077, 107.5032, 445.7646, 395.8550, 35.5455, 542.6603, 339.8009, 45.0431, 456.4821, 372.6239, 71.2787, 541.5056, 316.2899, 0.0000, 500.9097, 423.3198, 81.9115, 532.2241, 283.0245, 29.2876, 443.9567, 382.0452, 92.2025, 529.5898, 395.5345, 43.4623, 453.8633, 354.1519, 105.3866, 558.5491, 325.2805, 101.5150, 509.1330, 335.5337, 38.9378, 531.6957, 409.5573, 25.9910, 449.8743, 334.3939}
{283.8219, 402.4265, 542.1223, 84.1184, 369.9527, 524.7818, 57.8419, 414.3111, 485.9974, 137.0930, 473.9288, 546.2887, 62.1000, 498.7767, 497.3453, 62.7472, 379.4406, 567.1873, 119.3326, 447.4696, 555.2242, 103.9239, 424.2954, 451.5311, 80.8447, 362.7530, 501.0908, 59.0948, 442.3139, 543.6038, 87.1504, 408.2869, 565.6905, 102.7935, 470.1913, 505.6046, 34.5583, 426.3399, 539.3916, 85.7478, 433.0863, 504.0612, 44.2010, 472.7191, 490.2578, 71.3795, 413.1755, 487.8051, 108.7963, 438.7399, 434.9504, 25.4381, 418.7705, 486.3674, 103.5797, 502.7320, 546.1516, 4.1436, 438.5781, 514.0961, 107.7116, 419.2764, 493.3858, 94.1416, 454.3770, 518.9816, 84.4780, 404.4415, 517.6876, 48.0629, 483.0430, 558.4237, 65.7141, 424.6943, 500.9097, 0.0000, 426.9549, 555.8773, 33.6783, 401.8892, 489.3417, 66.5551, 367.3512, 504.7135, 102.4839, 403.9175, 462.6595, 49.0476, 511.6855, 508.0223, 84.1487, 446.6317, 558.0966, 117.1722, 371.8671, 465.4500, 127.3163, 465.3918, 522.0663, 125.3054, 415.1469}
{191.9053, 97.9836, 411.2544, 344.4845, 69.0703, 449.7198, 451.2936, 43.6489, 376.7410, 332.6946, 94.2296, 454.6275, 368.2130, 92.1658, 443.7467, 364.6722, 54.3027, 441.7393, 333.8736, 39.5825, 388.5953, 393.4934, 58.5979, 358.2830, 434.9499, 80.9666, 340.3440, 375.6872, 34.4884, 486.0081, 426.7289, 38.1394, 454.7599, 328.2334, 86.2802, 357.2422, 393.1992, 82.6516, 449.6665, 341.2637, 119.8209, 372.9878, 390.7103, 47.2856, 350.8414, 392.4526, 13.8586, 326.8488, 361.6138, 65.3037, 394.2917, 407.4080, 110.4497, 357.7358, 327.4857, 125.2296, 419.8649, 426.5270, 36.0150, 367.0675, 319.8754, 28.6128, 329.6338, 333.0962, 46.6420, 458.6254, 394.3109, 83.6901, 399.3672, 387.1404, 91.3728, 425.8404, 411.0647, 108.9465, 423.3198, 426.9549, 0.0000, 409.1475, 436.4037, 140.4138, 438.4531, 367.3968, 66.4554, 349.4647, 365.0321, 32.2349, 385.1377, 412.0806, 133.3257, 340.6023, 415.0813, 107.7535, 392.0317, 335.9434, 97.0881, 390.3751, 345.7874, 47.4729, 423.8412, 302.5123, 89.2325}
{324.8053, 315.1207, 19.7222, 491.0969, 370.2650, 83.9125, 610.0232, 366.7440, 70.7769, 564.1597, 332.1998, 68.4454, 532.1023, 362.9476, 107.1878, 509.8167, 381.5925, 35.2405, 548.7066, 377.6927, 26.3244, 601.6870, 350.5498, 104.7612, 617.7011, 361.5006, 70.8951, 500.4409, 380.0271, 112.3865, 616.5358, 374.8896, 52.9022, 514.1448, 338.9472, 57.0822, 538.8070, 326.5038, 68.6774, 503.5894, 289.3922, 52.1630, 513.0590, 404.7339, 69.9539, 577.0614, 406.3211, 85.9335, 573.7685, 345.7698, 136.8273, 530.7176, 299.2749, 70.7085, 513.8851, 319.0309, 24.1576, 552.5660, 376.3244, 46.7072, 497.4401, 381.0729, 81.8517, 491.3028, 374.7371, 100.9614, 588.6930, 328.7494, 42.1019, 509.5468, 344.0301, 19.9523, 590.2146, 300.2775, 81.9115, 555.8773, 409.1475, 0.0000, 585.5901, 274.1983, 110.5608, 495.0604, 379.3424, 62.6654, 572.3996, 385.1903, 100.1628, 510.8048, 317.8680, 69.0343, 606.0839, 303.6812, 24.4111, 549.3622, 332.4632, 99.5434, 571.1770, 386.7846, 57.1812, 490.0484, 320.7412}
{304.5244, 418.9321, 572.2283, 102.6840, 382.6545, 556.4297, 24.8039, 426.9129, 516.0655, 126.4155, 488.8851, 577.6856, 68.8714, 511.9793, 529.2853, 80.9765, 391.0958, 597.7643, 112.7881, 459.3083, 584.1739, 80.9099, 438.0378, 481.5718, 48.8139, 376.3094, 529.4156, 85.3580, 453.9661, 575.8576, 56.7303, 420.2977, 596.7093, 108.1721, 484.7077, 534.5183, 49.2010, 441.7588, 570.7755, 98.5637, 450.9345, 533.6198, 72.6399, 482.8963, 519.2564, 54.5014, 422.7767, 515.8612, 94.8399, 452.7759, 466.4634, 56.0935, 436.1451, 515.7196, 108.9217, 518.6306, 576.4646, 37.7865, 450.4800, 543.2040, 117.6495, 430.8046, 521.4341, 109.3738, 466.4546, 550.9605, 63.6868, 419.9228, 547.9091, 76.0711, 497.2990, 588.6662, 41.4430, 441.9216, 532.2241, 33.6783, 436.4037, 585.5901, 0.0000, 421.3374, 521.2682, 91.4285, 379.3243, 533.3327, 88.7628, 415.1509, 493.4458, 82.5901, 527.7172, 536.1932, 56.6165, 463.4332, 587.1074, 110.4997, 387.6368, 496.3601, 114.6546, 476.7218, 553.0060, 134.4620, 431.0742}
{118.6314, 42.5053, 274.2612, 319.0810, 96.5706, 309.6292, 441.7264, 96.7649, 236.8335, 350.6769, 98.2556, 315.4188, 354.0686, 134.8409, 303.3451, 340.9717, 107.3974, 305.2498, 342.8004, 118.1000, 255.9660, 403.8526, 84.4308, 217.8859, 435.5868, 88.9746, 203.8370, 343.5707, 118.1252, 345.7820, 430.2289, 103.3798, 317.1131, 321.0133, 100.0111, 219.9706, 372.7139, 63.2622, 310.2383, 323.3413, 38.9503, 234.5092, 359.1564, 151.5502, 212.2661, 390.8181, 134.9673, 189.5574, 371.5610, 86.4670, 255.2537, 378.0030, 34.6808, 218.4915, 320.4383, 114.2366, 282.6732, 400.1292, 113.4074, 230.1177, 307.2147, 111.8303, 192.9135, 312.0611, 118.5550, 318.2709, 397.7169, 56.7819, 260.6752, 355.2262, 112.2052, 289.6366, 408.2246, 39.6727, 283.0245, 401.8892, 140.4138, 274.1983, 421.3374, 0.0000, 298.1019, 335.6673, 105.7492, 212.6955, 372.7438, 112.7793, 244.7590, 372.2499, 121.4253, 205.1665, 418.3531, 59.2996, 259.4912, 344.2963, 59.8793, 249.9948, 361.5275, 133.5795, 284.3715, 292.9665, 52.5695}
{306.4989, 340.4701, 90.8773, 435.7269, 385.6876, 37.6493, 546.0698, 394.8204, 72.1344, 522.0927, 378.7003, 61.8022, 476.2090, 413.8414, 8.0369, 451.7922, 399.5532, 97.0474, 503.8765, 414.1886, 130.6521, 550.3330, 382.0359, 80.3252, 558.8671, 374.7893, 126.3708, 438.5348, 415.0272, 57.0365, 559.4928, 401.0013, 86.3697, 465.7953, 383.9784, 110.6626, 477.7880, 359.3310, 55.7206, 450.5751, 324.9991, 90.8962, 449.1541, 445.7184, 105.5678, 521.9191, 432.2986, 131.6520, 525.8108, 381.5767, 57.3211, 465.2152, 330.0014, 94.7544, 465.6910, 374.4962, 87.7150, 485.6571, 410.5500, 107.3123, 449.0661, 409.9049, 132.5641, 438.8207, 413.2332, 29.7782, 534.9626, 354.7630, 74.2543, 446.0399, 392.2453, 98.3384, 532.6292, 332.9911, 29.2876, 489.3417, 438.4531, 110.5608, 521.2682, 298.1019, 0.0000, 434.5043, 393.9553, 118.9127, 523.3515, 409.7248, 53.3882, 441.5836, 375.8901, 132.1626, 550.1214, 343.4458, 130.7227, 504.1005, 348.0784, 48.1688, 526.8597, 427.3041, 53.5457, 445.2323, 350.1922}
{217.4092, 337.4133, 482.0861, 25.5548, 307.7033, 468.8590, 115.3243, 351.9373, 425.9342, 123.2562, 409.6741, 489.5139, 46.2582, 435.6680, 442.5408, 20.5684, 318.0517, 508.1715, 101.0818, 385.6014, 493.1275, 122.3329, 360.9971, 391.4493, 124.3711, 299.8430, 438.1322, 8.3122, 380.6254, 489.9852, 125.2710, 346.4356, 507.7946, 65.5632, 406.2280, 443.4728, 43.7812, 361.9012, 482.5875, 39.3701, 367.3826, 442.9965, 23.8335, 412.2355, 428.2637, 89.8841, 353.5447, 424.5110, 107.9629, 375.1853, 378.7751, 42.3639, 353.2927, 424.9525, 66.1693, 437.8739, 486.5536, 64.5417, 376.6906, 452.2623, 59.9277, 357.7953, 430.0812, 39.4443, 392.2827, 464.2783, 104.1816, 340.0190, 457.9172, 20.0198, 419.2253, 498.6622, 98.3922, 359.2759, 443.9567, 66.5551, 367.3968, 495.0604, 91.4285, 335.6673, 434.5043, 0.0000, 305.7484, 442.1521, 103.0452, 342.7767, 404.2930, 46.8819, 446.7430, 444.8660, 116.5690, 381.3853, 496.0921, 99.7247, 307.3589, 407.4053, 119.4121, 403.8941, 464.0131, 75.5015, 350.4302}
{126.4518, 69.1446, 378.5178, 283.8172, 9.2071, 409.4839, 395.8493, 47.9736, 337.8009, 284.4679, 115.6426, 417.3260, 310.5400, 133.2272, 399.9281, 304.6594, 12.5373, 409.6771, 282.4608, 80.1292, 361.6050, 343.5600, 62.2034, 315.1677, 382.3509, 19.2492, 308.6653, 314.0606, 74.9734, 444.8249, 374.9426, 40.9901, 420.7519, 271.7455, 109.8020, 324.3135, 334.2891, 75.6611, 411.7936, 282.2390, 104.7913, 337.8083, 329.3598, 107.2292, 315.6177, 338.6253, 53.4627, 294.0682, 311.0493, 77.3699, 345.7040, 346.6681, 89.4879, 320.9539, 271.0315, 148.3704, 386.7721, 366.6219, 71.2505, 334.5952, 261.7762, 52.0470, 297.7020, 273.2117, 87.1517, 416.5733, 342.0791, 59.2829, 363.5817, 325.6804, 121.0750, 394.2566, 357.1180, 91.9620, 382.0452, 367.3512, 66.4554, 379.3424, 379.3243, 105.7492, 393.9553, 305.7484, 0.0000, 317.3551, 313.7681, 37.3631, 341.4333, 349.4030, 157.6612, 310.3836, 363.0799, 104.6858, 365.1352, 284.3777, 47.0333, 346.6408, 296.9873, 98.1601, 385.9939, 244.8674, 71.4916}
{263.5610, 254.1473, 61.7983, 436.4557, 308.3232, 111.1137, 557.4645, 306.5848, 48.3007, 505.4494, 276.5757, 108.6125, 477.2892, 309.1643, 119.8401, 455.8859, 319.9686, 92.5759, 490.7071, 319.4648, 51.7139, 545.0878, 290.9662, 67.4458, 563.2883, 299.3362, 9.2645, 447.9751, 321.4422, 147.2129, 561.5480, 314.4216, 105.3968, 457.2510, 282.8938, 8.7939, 485.6780, 267.0268, 104.9606, 448.1052, 230.2027, 28.7426, 461.2300, 347.9080, 18.0962, 521.7072, 345.9920, 23.3434, 516.4089, 287.1401, 116.1812, 479.3533, 239.1249, 28.2609, 456.9516, 266.7278, 70.4033, 501.5812, 317.5298, 17.6144, 440.6747, 321.1432, 19.8473, 435.7609, 317.0148, 125.1403, 532.8443, 267.9793, 53.3918, 457.5978, 289.1062, 76.9506, 535.5525, 240.5452, 92.2025, 504.7135, 349.4647, 62.6654, 533.3327, 212.6955, 118.9127, 442.1521, 317.3551, 0.0000, 515.3313, 324.5097, 79.8583, 461.1819, 266.6923, 13.2503, 550.8141, 245.7075, 54.9660, 491.4628, 270.3889, 82.6357, 512.9407, 329.7096, 80.8327, 432.4144, 260.5251}
{263.6899, 362.6823, 561.4158, 90.9251, 318.5411, 555.8273, 93.2992, 361.7098, 505.9224, 38.0739, 427.7602, 574.9622, 57.3729, 446.7921, 531.3494, 82.4769, 324.6433, 589.3926, 31.3206, 392.0645, 567.0286, 31.1493, 375.0460, 471.9210, 70.3826, 314.1907, 510.0774, 104.1267, 386.4340, 579.8893, 61.7060, 354.0079, 591.1559, 58.2875, 422.6662, 517.9401, 76.8977, 382.4554, 568.0552, 74.0591, 397.4065, 520.3759, 104.5506, 412.2405, 503.3616, 34.2936, 351.8704, 495.5106, 6.3167, 390.1718, 466.4246, 103.7730, 381.7004, 501.6931, 58.5261, 459.2479, 566.7934, 105.2445, 383.4877, 527.4609, 75.0598, 363.3816, 500.9496, 85.0560, 399.5816, 553.0106, 29.9840, 361.1925, 538.1219, 104.8361, 434.5158, 578.4161, 50.7015, 386.9878, 529.5898, 102.4839, 365.0321, 572.3996, 88.7628, 372.7438, 523.3515, 103.0452, 313.7681, 515.3313, 0.0000, 347.4134, 487.9999, 131.7710, 468.5271, 516.0245, 50.1719, 407.0406, 570.2276, 29.3932, 330.3333, 491.6475, 25.8918, 408.2656, 547.5400, 83.4165, 373.1719}
{160.3280, 70.5047, 386.2610, 320.6076, 37.9648, 422.3045, 431.1472, 21.1645, 349.5893, 316.8081, 89.5065, 428.1709, 346.4946, 100.0593, 415.2253, 341.2960, 24.8548, 417.0528, 316.1007, 44.6517, 365.6105, 376.7290, 40.0618, 329.8099, 416.6116, 49.3522, 315.5064, 351.0880, 39.0454, 458.3489, 408.8858, 11.1936, 429.4190, 307.2589, 82.4312, 332.0295, 370.6407, 62.1218, 423.0126, 318.5792, 98.2883, 347.0564, 366.3351, 69.8669, 324.8286, 373.2879, 22.7135, 301.5782, 344.4113, 52.7768, 364.3732, 383.5122, 86.2427, 331.2290, 306.5322, 122.6258, 394.7678, 403.2676, 36.1612, 342.0442, 297.8087, 15.9955, 304.6672, 309.7882, 52.2201, 430.6581, 376.1477, 56.5327, 373.3013, 362.6777, 91.6394, 401.2878, 391.8475, 86.1451, 395.5345, 403.9175, 32.2349, 385.1903, 415.1509, 112.7793, 409.7248, 342.7767, 37.3631, 324.5097, 347.4134, 0.0000, 356.5502, 386.6306, 131.6141, 316.2799, 397.0900, 90.7909, 369.0923, 318.0826, 65.2142, 361.7891, 329.5989, 61.5773, 397.1469, 280.7276, 64.8661}
